VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01-01-2020 00:21,01-01-2020 00:30,1,1.1,1,N,234,224,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01-01-2020 00:17,01-01-2020 00:41,1,5.1,1,N,125,239,1,20,3,0.5,1,0,0.3,24.8,2.5
1,01-01-2020 00:42,01-01-2020 00:49,1,2.1,1,N,239,166,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:59,01-01-2020 01:12,1,3,1,N,238,42,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:19,01-01-2020 00:33,2,4.27,1,N,140,90,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,01-01-2020 00:42,01-01-2020 00:48,1,0.67,1,N,249,125,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:49,01-01-2020 01:10,1,3.85,1,N,125,229,1,16,0.5,0.5,2.97,0,0.3,22.77,2.5
1,01-01-2020 00:28,01-01-2020 00:42,2,3.1,1,N,257,62,1,12.5,0.5,0.5,2.76,0,0.3,16.56,0
2,01-01-2020 00:24,01-01-2020 00:43,1,2.97,1,N,144,229,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01-01-2020 00:59,01-01-2020 01:35,1,6,1,N,234,42,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,01-01-2020 00:17,01-01-2020 00:19,1,0.23,1,N,234,234,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,01-01-2020 00:24,01-01-2020 00:34,1,1.54,1,N,234,148,1,8.5,0.5,0.5,3.69,0,0.3,15.99,2.5
2,01-01-2020 00:35,01-01-2020 00:50,1,2.41,1,N,148,158,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01-01-2020 00:51,01-01-2020 01:07,1,2.33,1,N,158,170,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01-01-2020 00:14,01-01-2020 00:19,1,0.67,1,N,164,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:23,01-01-2020 00:27,1,0.52,1,N,170,164,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01-01-2020 00:30,01-01-2020 00:42,1,2.2,1,N,164,211,1,10,0.5,0.5,1,0,0.3,14.8,2.5
2,01-01-2020 00:44,01-01-2020 00:51,1,0.8,1,N,211,231,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5
2,01-01-2020 00:55,01-01-2020 01:26,1,6.51,1,N,125,198,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,01-01-2020 00:19,01-01-2020 00:28,2,1.56,1,N,79,211,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:32,01-01-2020 00:35,2,0.46,1,N,211,144,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01-01-2020 00:36,01-01-2020 00:58,1,3.94,1,N,144,189,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,01-01-2020 00:07,01-01-2020 00:15,1,1.82,1,N,238,41,2,8,0.5,0.5,0,0,0.3,9.3,0
2,01-01-2020 00:26,01-01-2020 00:40,1,1.99,1,N,142,229,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:44,01-01-2020 00:48,2,1.6,1,N,229,262,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01-01-2020 00:23,01-01-2020 00:34,2,3.1,1,N,170,263,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01-01-2020 00:43,01-01-2020 00:54,2,1.8,1,N,237,170,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01-01-2020 00:59,01-01-2020 01:15,2,3.5,1,N,170,239,2,13.5,3,0.5,0,0,0.3,17.3,2.5
1,01-01-2020 00:37,01-01-2020 00:59,2,2.3,1,N,234,232,1,15,3,0.5,0,0,0.3,18.8,2.5
2,01-01-2020 00:08,01-01-2020 00:34,2,6.4,1,N,249,236,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5
2,01-01-2020 00:39,01-01-2020 01:00,3,5.52,1,N,263,68,1,20,0.5,0.5,5.95,0,0.3,29.75,2.5
2,01-01-2020 00:09,01-01-2020 00:13,1,1.19,1,N,229,236,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:15,01-01-2020 00:21,1,1.23,1,N,237,229,1,6.5,0.5,0.5,10,0,0.3,20.3,2.5
2,01-01-2020 00:22,01-01-2020 00:29,1,1.21,1,N,229,237,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:34,01-01-2020 00:57,1,4.24,1,N,237,148,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,01-01-2020 00:37,01-01-2020 00:49,1,2,1,N,170,79,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01-01-2020 00:53,01-01-2020 01:12,1,4,1,N,79,262,1,16,3,0.5,3.95,0,0.3,23.75,2.5
2,01-01-2020 00:15,01-01-2020 00:21,1,1.21,1,N,238,143,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:40,01-01-2020 01:22,1,6.49,1,N,48,179,1,30,0.5,0.5,8.45,0,0.3,42.25,2.5
2,01-01-2020 00:19,01-01-2020 00:34,1,2.44,1,N,164,148,1,11.5,0.5,0.5,2,0,0.3,17.3,2.5
2,01-01-2020 00:36,01-01-2020 00:45,1,1.61,1,N,148,137,1,8,0.5,0.5,3,0,0.3,14.8,2.5
2,01-01-2020 00:54,01-01-2020 01:03,1,1.85,1,N,107,229,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01-01-2020 00:13,01-01-2020 00:26,2,1.7,1,N,161,234,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01-01-2020 00:49,01-01-2020 00:54,1,0.6,1,N,170,170,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:57,01-01-2020 01:08,1,1.5,1,Y,137,161,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01-01-2020 00:03,01-01-2020 00:10,3,0.67,1,N,170,107,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:46,01-01-2020 01:03,3,2.14,1,N,234,229,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,01-01-2020 00:02,01-01-2020 00:08,1,0.9,1,N,148,79,1,6,3,0.5,2,0,0.3,11.8,2.5
1,01-01-2020 00:20,01-01-2020 00:42,1,4.5,1,N,114,263,1,17.5,3,0.5,4.25,0,0.3,25.55,2.5
1,01-01-2020 00:46,01-01-2020 01:07,1,6.4,1,N,263,78,2,21.5,3,0.5,0,0,0.3,25.3,2.5
2,01-01-2020 00:16,01-01-2020 00:22,2,1.4,1,N,239,141,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:35,01-01-2020 00:43,5,1.95,1,N,263,229,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01-01-2020 00:22,01-01-2020 00:27,2,0.82,1,N,236,141,1,5,0.5,0.5,2.5,0,0.3,11.3,2.5
2,01-01-2020 00:28,01-01-2020 00:46,1,8.13,1,N,141,261,1,24,0.5,0.5,6.95,0,0.3,34.75,2.5
2,01-01-2020 00:49,01-01-2020 01:08,1,3.28,1,N,261,164,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:23,01-01-2020 00:31,1,0.99,1,N,158,90,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:42,01-01-2020 00:59,1,1.54,1,N,246,50,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,01-01-2020 00:15,01-01-2020 00:49,2,6.32,1,N,24,79,1,25.5,0.5,0.5,7.32,0,0.3,36.62,2.5
2,01-01-2020 00:53,01-01-2020 00:58,2,0.74,1,N,107,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:07,01-01-2020 00:24,1,3.22,1,N,237,79,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:27,01-01-2020 00:41,1,3.49,1,N,79,141,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01-01-2020 00:56,01-01-2020 01:05,1,1.7,1,N,229,263,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,01-01-2020 00:14,01-01-2020 00:32,1,8.46,1,N,132,95,2,25.5,0.5,0.5,0,0,0.3,26.8,0
2,01-01-2020 00:55,01-01-2020 01:03,1,1.43,1,N,232,114,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:18,01-01-2020 00:28,2,1.56,1,N,48,246,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:36,01-01-2020 00:45,2,1.14,1,N,162,237,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:47,01-01-2020 01:11,2,8.32,1,N,237,65,1,26.5,0.5,0.5,6.06,0,0.3,36.36,2.5
1,01-01-2020 00:32,01-01-2020 00:43,1,4.1,1,N,138,93,1,13.5,0.5,0.5,4.4,0,0.3,19.2,0
2,01-01-2020 00:14,01-01-2020 00:20,1,1.98,1,N,140,74,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01-01-2020 00:27,01-01-2020 00:45,1,3.15,1,N,263,164,1,13.5,0.5,0.5,10,0,0.3,27.3,2.5
2,01-01-2020 00:48,01-01-2020 01:02,1,2.79,1,N,234,87,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01-01-2020 00:05,01-01-2020 00:18,1,4.39,1,N,224,43,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01-01-2020 00:23,01-01-2020 00:27,1,0.88,1,N,239,142,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01-01-2020 00:35,01-01-2020 00:44,1,1.67,1,N,142,238,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,01-01-2020 00:45,01-01-2020 00:55,1,2.02,1,N,238,142,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:10,01-01-2020 00:22,3,2,1,N,239,262,1,9.5,0.5,0.5,2.7,0,0.3,16,2.5
2,01-01-2020 00:27,01-01-2020 00:39,2,3.39,1,N,262,170,1,12.5,0.5,0.5,0.1,0,0.3,16.4,2.5
2,01-01-2020 00:41,01-01-2020 00:52,2,0.72,1,N,170,100,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01-01-2020 00:59,01-01-2020 01:14,2,3.19,1,N,234,237,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,01-01-2020 00:47,01-01-2020 00:54,1,0.7,1,N,170,186,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01-01-2020 00:55,01-01-2020 01:20,1,4.4,1,N,186,263,2,18.5,3,0.5,0,0,0.3,22.3,2.5
2,01-01-2020 00:22,01-01-2020 00:57,1,4.04,1,N,48,231,1,23.5,0.5,0.5,8.19,0,0.3,35.49,2.5
2,01-01-2020 00:59,01-01-2020 01:07,1,1.27,1,N,211,79,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01-01-2020 00:49,01-01-2020 01:11,1,8.99,1,N,132,37,1,27.5,0.5,0.5,5.76,0,0.3,34.56,0
1,01-01-2020 00:47,01-01-2020 00:59,1,1,1,N,90,107,1,8.5,3,0.5,1,0,0.3,13.3,2.5
1,01-01-2020 00:17,01-01-2020 00:25,2,2,1,N,75,238,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:30,01-01-2020 00:42,3,2.4,1,N,239,166,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,01-01-2020 00:44,01-01-2020 00:59,4,2.7,1,N,166,263,1,12.5,3,0.5,2.45,0,0.3,18.75,2.5
2,01-01-2020 00:18,01-01-2020 00:32,2,3.89,1,N,237,246,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5
2,01-01-2020 00:40,01-01-2020 00:48,1,1.1,1,N,50,142,1,7,0.5,0.5,1.5,0,0.3,12.3,2.5
2,01-01-2020 00:49,01-01-2020 00:55,1,1.82,1,N,142,151,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,01-01-2020 00:10,01-01-2020 00:21,1,1.8,1,N,113,232,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,01-01-2020 00:30,01-01-2020 00:44,1,1.12,1,N,79,148,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01-01-2020 00:45,01-01-2020 01:05,1,3.78,1,N,148,246,2,15,0.5,0.5,0,0,0.3,18.8,2.5
1,01-01-2020 00:54,01-01-2020 00:56,1,0.5,1,N,113,90,1,4,3,0.5,1,0,0.3,8.8,2.5
1,01-01-2020 00:59,01-01-2020 01:12,3,1.9,1,N,90,161,3,10,3,0.5,0,0,0.3,13.8,2.5
1,01-01-2020 00:10,01-01-2020 00:26,1,7.6,1,N,237,248,2,22.5,3,0.5,0,0,0.3,26.3,2.5
1,01-01-2020 00:45,01-01-2020 00:46,2,0.2,1,N,262,263,1,3,3,0.5,1.35,0,0.3,8.15,2.5
2,01-01-2020 00:12,01-01-2020 00:32,1,5.27,1,N,161,87,2,19,0.5,0.5,0,0,0.3,22.8,2.5
2,01-01-2020 00:38,01-01-2020 01:10,1,4.21,1,N,261,48,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,01-01-2020 00:40,01-01-2020 00:49,1,1.1,1,N,68,68,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:24,01-01-2020 00:41,1,5.1,1,N,231,161,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01-01-2020 00:51,01-01-2020 01:27,1,6.83,1,N,170,168,1,26.5,0.5,0.5,0.99,0,0.3,31.29,2.5
1,01-01-2020 00:23,01-01-2020 00:26,1,0.7,1,N,249,125,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01-01-2020 00:28,01-01-2020 00:31,1,0.4,1,N,125,211,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:33,01-01-2020 00:47,1,3.4,1,N,211,255,1,13,3,0.5,3.35,0,0.3,20.15,2.5
2,01-01-2020 00:15,01-01-2020 00:22,1,1.09,1,N,142,43,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:28,01-01-2020 00:37,1,1.65,1,N,239,141,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,01-01-2020 00:41,01-01-2020 00:54,1,1.44,1,N,237,142,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:09,01-01-2020 00:31,1,7.88,1,N,127,250,2,25,0.5,0.5,0,0,0.3,26.3,0
2,01-01-2020 00:47,01-01-2020 00:47,1,0.04,1,N,74,74,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,01-01-2020 00:12,01-01-2020 00:22,4,0.2,1,N,161,161,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01-01-2020 00:28,01-01-2020 00:58,2,6.5,1,N,161,261,1,27,3,0.5,6.15,0,0.3,36.95,2.5
2,01-01-2020 00:15,01-01-2020 00:33,3,1.58,1,N,113,170,1,12,0.5,0.5,1.5,0,0.3,17.3,2.5
1,01-01-2020 00:20,01-01-2020 00:58,1,5,1,N,193,90,1,26,0.5,0.5,0,0,0.3,27.3,0
1,01-01-2020 00:22,01-01-2020 00:28,1,2.2,1,N,233,141,1,8,3,0.5,2.95,0,0.3,14.75,2.5
1,01-01-2020 00:31,01-01-2020 00:38,2,2.7,1,N,141,233,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01-01-2020 00:40,01-01-2020 00:49,1,2.8,1,N,233,263,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01-01-2020 00:56,01-01-2020 01:20,1,10.9,1,N,263,95,1,31.5,3,0.5,8.8,0,0.3,44.1,2.5
1,01-01-2020 00:09,01-01-2020 00:17,1,3.1,1,Y,152,244,2,11.5,0.5,0.5,0,0,0.3,12.8,0
1,01-01-2020 00:27,01-01-2020 00:53,1,7.5,1,N,166,107,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
2,01-01-2020 00:23,01-01-2020 00:50,5,2.24,1,N,161,236,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01-01-2020 00:57,01-01-2020 01:33,5,14.07,1,N,237,14,2,42,0.5,0.5,0,0,0.3,45.8,2.5
1,01-01-2020 00:21,01-01-2020 00:25,1,1.3,1,N,236,162,1,5.5,3,0.5,1.86,0,0.3,11.16,2.5
1,01-01-2020 00:34,01-01-2020 00:43,2,2,1,N,162,263,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01-01-2020 00:45,01-01-2020 00:57,1,4,1,N,263,146,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
2,01-01-2020 00:26,01-01-2020 00:36,1,1.76,1,N,143,237,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01-01-2020 00:43,01-01-2020 01:04,1,4.1,1,N,75,69,2,16.5,0.5,0.5,0,0,0.3,17.8,0
2,01-01-2020 00:46,01-01-2020 00:58,1,1.14,1,N,246,186,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:19,01-01-2020 00:31,4,2.5,1,N,148,170,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:58,01-01-2020 01:06,2,1,1,N,79,144,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
2,01-01-2020 00:33,01-01-2020 00:35,1,1.06,1,N,151,239,1,5,0.5,0.5,1,0,0.3,9.8,2.5
2,01-01-2020 00:32,01-01-2020 01:04,3,4.93,1,N,158,141,1,22,0.5,0.5,1,0,0.3,26.8,2.5
1,01-01-2020 00:14,01-01-2020 00:33,2,3.4,1,N,237,144,1,15,3,0.5,1,0,0.3,19.8,2.5
2,01-01-2020 00:53,01-01-2020 00:58,2,0.82,1,N,229,140,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:15,01-01-2020 00:53,1,0,1,N,12,48,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,01-01-2020 00:53,01-01-2020 01:02,1,1.25,1,N,48,142,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:31,01-01-2020 01:04,1,3.22,1,N,50,170,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
1,01-01-2020 00:40,01-01-2020 00:54,1,4.2,1,N,179,170,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01-01-2020 00:58,01-01-2020 01:26,2,8,1,N,164,181,1,27,3,0.5,3.08,0,0.3,33.88,2.5
1,01-01-2020 00:19,01-01-2020 00:37,3,5.3,1,N,163,129,2,18.5,3,0.5,0,0,0.3,22.3,2.5
1,01-01-2020 00:41,01-01-2020 00:54,1,1.9,1,N,129,173,2,10,0.5,0.5,0,0,0.3,11.3,0
2,01-01-2020 00:09,01-01-2020 00:24,1,1.95,1,N,231,107,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01-01-2020 00:26,01-01-2020 00:31,1,0.74,1,N,107,170,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,01-01-2020 00:12,01-01-2020 00:31,1,6.3,1,N,114,226,1,21,3,0.5,3,0,0.3,27.8,2.5
1,01-01-2020 00:37,01-01-2020 00:52,1,4.2,1,N,226,160,2,15.5,0.5,0.5,0,0,0.3,16.8,0
1,01-01-2020 00:32,01-01-2020 00:42,1,1.8,1,N,264,264,1,9,0.5,0.5,2.05,0,0.3,12.35,0
1,01-01-2020 00:53,01-01-2020 01:24,1,5.1,1,Y,264,264,1,24,0.5,0.5,5.05,0,0.3,30.35,0
2,01-01-2020 00:18,01-01-2020 00:22,1,0.85,1,N,142,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01-01-2020 00:23,01-01-2020 00:35,1,2.15,1,N,239,237,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:48,01-01-2020 00:55,1,1.46,1,N,43,236,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5
1,01-01-2020 00:18,01-01-2020 00:26,1,1.5,1,N,256,217,2,8,0.5,0.5,0,0,0.3,9.3,0
1,01-01-2020 00:40,01-01-2020 00:50,2,1.8,1,N,144,88,1,8.5,3,0.5,2,0,0.3,14.3,2.5
1,01-01-2020 00:52,01-01-2020 00:57,1,0.3,1,N,87,87,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01-01-2020 00:59,01-01-2020 01:15,2,3,1,N,87,234,1,13,3,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:24,01-01-2020 00:28,2,0.73,1,N,7,7,2,4.5,0.5,0.5,0,0,0.3,5.8,0
1,01-01-2020 00:13,01-01-2020 00:40,2,9.7,1,N,231,244,1,31,3,0.5,6.95,0,0.3,41.75,2.5
1,01-01-2020 00:44,01-01-2020 00:50,4,1.1,1,N,116,166,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,01-01-2020 00:51,01-01-2020 00:54,2,0.6,1,N,166,116,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01-01-2020 00:27,01-01-2020 00:38,4,1.48,1,N,107,233,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01-01-2020 00:52,01-01-2020 01:06,1,1.42,1,N,170,90,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01-01-2020 00:19,01-01-2020 00:28,2,1.69,1,N,237,263,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,01-01-2020 00:29,01-01-2020 00:33,2,0.44,1,N,263,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01-01-2020 00:39,01-01-2020 01:01,2,8.25,1,N,162,33,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5
2,01-01-2020 00:26,01-01-2020 00:39,1,3.32,1,N,161,238,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01-01-2020 00:40,01-01-2020 00:52,2,2.32,1,N,238,42,1,10,0.5,0.5,3.39,0,0.3,14.69,0
2,01-01-2020 00:18,01-01-2020 00:38,2,13.94,1,N,87,243,1,37.5,0.5,0.5,2,0,0.3,43.3,2.5
2,01-01-2020 00:40,01-01-2020 00:54,3,2.32,1,N,243,116,1,12,0.5,0.5,3.32,0,0.3,16.62,0
2,01-01-2020 00:56,01-01-2020 01:18,2,5.49,1,N,116,140,1,19.5,0.5,0.5,2.08,0,0.3,25.38,2.5
2,01-01-2020 00:16,01-01-2020 00:34,4,4.41,1,N,263,113,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
2,01-01-2020 00:41,01-01-2020 00:48,3,1.18,1,N,90,125,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:52,01-01-2020 01:04,5,2.34,1,N,125,170,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
1,01-01-2020 00:26,01-01-2020 00:51,1,1.9,1,N,43,48,1,16,3,0.5,3.95,0,0.3,23.75,2.5
2,01-01-2020 00:17,01-01-2020 00:22,2,0.62,1,N,237,141,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,01-01-2020 00:26,01-01-2020 00:52,2,7.09,1,N,140,244,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,01-01-2020 00:54,01-01-2020 01:10,2,2.59,1,N,244,42,1,12.5,0.5,0.5,0,0,0.3,13.8,0
1,01-01-2020 00:34,01-01-2020 00:42,1,0.8,1,N,48,142,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01-01-2020 00:44,01-01-2020 01:16,2,4,1,N,142,224,2,21,3,0.5,0,0,0.3,24.8,2.5
2,01-01-2020 00:14,01-01-2020 00:25,1,1.61,1,N,211,234,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:40,01-01-2020 01:05,1,3.22,1,N,158,143,1,16.5,0.5,0.5,2.22,0,0.3,22.52,2.5
1,01-01-2020 00:10,01-01-2020 00:31,3,4,1,N,158,140,1,16.5,3,0.5,6.09,0,0.3,26.39,2.5
1,01-01-2020 00:35,01-01-2020 00:41,2,0.7,1,N,264,233,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:28,01-01-2020 00:40,2,1.74,1,N,50,186,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,01-01-2020 00:48,01-01-2020 00:52,2,0.48,1,N,234,107,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5
2,01-01-2020 00:55,01-01-2020 01:00,2,1.13,1,N,107,233,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01-01-2020 00:13,01-01-2020 00:24,2,1.26,1,N,249,68,4,-8.5,-0.5,-0.5,0,0,-0.3,-12.3,-2.5
2,01-01-2020 00:13,01-01-2020 00:24,2,1.26,1,N,249,90,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:16,01-01-2020 00:39,1,3.26,1,N,211,50,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,01-01-2020 00:47,01-01-2020 00:48,1,0.01,1,N,50,50,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,01-01-2020 00:49,01-01-2020 01:02,1,1.2,1,N,50,48,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
1,01-01-2020 00:12,01-01-2020 00:26,1,3.7,1,N,233,7,2,13.5,3,0.5,0,0,0.3,17.3,2.5
1,01-01-2020 00:38,01-01-2020 00:53,1,3.4,1,N,141,179,1,14,3,0.5,3.55,0,0.3,21.35,2.5
2,01-01-2020 00:27,01-01-2020 00:45,1,11.42,1,N,48,200,2,31.5,0.5,0.5,0,2.8,0.3,38.1,2.5
2,01-01-2020 00:21,01-01-2020 00:34,5,1.44,1,N,234,161,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:39,01-01-2020 00:48,5,0.86,1,N,162,170,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01-01-2020 00:49,01-01-2020 01:09,1,2.39,1,N,170,148,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,01-01-2020 00:05,01-01-2020 00:14,1,1.2,1,N,43,239,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,01-01-2020 00:18,01-01-2020 00:28,1,1.3,1,N,239,142,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:36,01-01-2020 00:44,1,2.5,1,N,142,41,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01-01-2020 00:52,01-01-2020 01:29,1,5.7,1,N,238,249,1,24,3,0.5,5.55,0,0.3,33.35,2.5
1,01-01-2020 00:30,01-01-2020 00:36,1,0.8,1,N,114,107,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01-01-2020 00:48,01-01-2020 00:56,1,0.9,1,N,170,170,1,6.5,3,0.5,2,0,0.3,12.3,2.5
1,01-01-2020 00:28,01-01-2020 00:43,2,3.7,1,N,107,145,2,14,3,0.5,0,0,0.3,17.8,2.5
2,01-01-2020 00:08,01-01-2020 00:29,1,6.91,1,N,152,18,2,23,0.5,0.5,0,0,0.3,24.3,0
2,01-01-2020 00:39,01-01-2020 00:43,2,0.62,1,N,18,136,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01-01-2020 00:55,01-01-2020 01:14,1,3.54,1,N,119,20,2,15,0.5,0.5,0,0,0.3,16.3,0
